id,a1_gender,a2_age,a3_number_of_children,a4_children_under_18_years,a5_age_youngest_children,a6_education_level,B2_Public_service_status_ger,B1_commute_distance_in_km,B3_early_retirement_rate,B4_sickness_days,B5_Degree_of_employment,B6_gross_working_days,B7_Vacation_days,B8_net_working_days,B9_salary_increase_last_year,B10_Tenure_in_month,B11_salary_today_brl,B12_salary_increase_last_5_years,B13_Parental_leave,D1_monthly_unemployment_rate_brazil,D2_monthly_number_of_vacancies,D3_monthly_short_time_workers,B14_Cargo,B15_Sector,B16_Headquarters,b1_PDI_rate,c1_overall_employee_satisfaction,c2_employee_satisfaction_moving_average,M_Onb_3d_Integration,M_eNPS,M_Onb_15d_Credibility,M_Onb_15d_Respect,M_Onb_15d_Impartiality,M_Onb_15d_Pride,M_Onb_15d_Camaraderie,M_Onb_30d_Credibility,M_Onb_30d_Respect,M_Onb_30d_Impartiality,M_Onb_30d_Pride,M_Onb_30d_Camaraderie,Climate_Cred_Informative_Comm,Climate_Cred_Accessible_Comm,Climate_Cred_Coordination,Climate_Cred_Supervision,Climate_Cred_Clear_Vision,Climate_Cred_Reliability,Climate_Resp_Prof_Appreciation,Climate_Resp_Indiv_Effort,Climate_Resp_Collaboration,Climate_Resp_Work_Env,Climate_Resp_Personal_Life,Climate_Imp_Payment,Climate_Imp_Belonging,Climate_Imp_Impartiality_Recog,Climate_Imp_Treatment,Climate_Imp_Resources,Climate_Pride_Work,Climate_Pride_Team,Climate_Pride_Company,Climate_Cam_Closeness,Climate_Cam_Relaxation,Climate_Cam_Welcoming,Climate_Cam_Community,E_Exit_Reason,E_Exit_Satisfaction,Turnover
EMP-741,Female,35,2,1,15.0,High School,1,27.7,0.0,3,1.0,250,30,217,188.92,19,2730.0,188.92,0,12.18,565,74,Analyst,IT,Rio de Janeiro,0.77,9,8.97,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-742,Female,28,3,2,3.0,Bachelor,0,25.4,0.0,8,1.0,250,30,212,245.34,120,5480.0,374.36,0,13.79,457,35,Analyst,Finance,Curitiba,0.37,7,7.87,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,None,,0
EMP-743,Male,41,1,1,22.0,High School,0,3.7,0.0,4,1.0,250,30,216,93.62,191,6230.0,2107.08,0,10.32,557,-65,Analyst,Finance,Rio de Janeiro,0.59,6,6.65,5,7,5,4,5,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,Personal,5.0,1
EMP-744,Male,35,2,1,1.0,High School,0,1.1,0.0,3,1.0,250,30,217,362.82,38,3110.0,362.82,0,10.0,627,-12,Assistant,Finance,Sao Paulo,0.88,4,4.18,3,4,5,3,5,5,4,4,5,5,4,4,4,4,3,4,3,5,4,5,3,5,5,3,4,4,3,4,5,4,3,5,4,4,5,Personal,2.0,1
EMP-745,Male,41,2,1,6.0,High School,0,6.8,0.0,2,1.0,250,30,218,0.0,4,2490.0,0.0,0,11.18,589,21,Assistant,Operations,Sao Paulo,0.67,8,8.43,5,8,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-746,Female,43,1,0,24.0,Master,0,11.5,0.0,6,0.75,187,22,159,413.11,15,3172.5,413.11,0,10.02,478,-14,Manager,HR,Curitiba,0.74,6,6.5,5,4,5,5,5,5,5,3,5,5,5,3,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,Better Offer,4.0,1
EMP-747,Male,44,2,1,16.0,Bachelor,0,20.8,0.0,8,1.0,250,30,212,94.7,172,6680.0,1462.56,0,10.05,486,77,Analyst,HR,Rio de Janeiro,0.6,6,7.08,5,7,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,Retirement,5.0,1
EMP-748,Female,30,2,0,9.0,Bachelor,0,8.5,0.0,9,1.0,250,30,211,257.81,21,3520.0,257.81,0,13.57,582,80,Assistant,Finance,Sao Paulo,0.73,7,7.32,5,9,5,5,5,4,5,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-749,Male,63,3,0,27.0,High School,0,11.2,0.20392317201779123,8,1.0,250,30,212,183.05,26,3150.0,183.05,0,9.23,538,42,Manager,Sales,Sao Paulo,0.43,9,8.79,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-750,Female,56,0,0,,Bachelor,0,56.3,0.18209798394033594,5,1.0,250,30,215,0.0,7,3500.0,0.0,0,13.99,523,-58,Analyst,IT,Belo Horizonte,0.7,8,7.6,5,8,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-751,Female,32,1,0,5.0,Master,0,51.4,0.0,6,1.0,250,30,214,985.46,166,7140.0,813.93,0,11.55,428,49,Manager,IT,Rio de Janeiro,0.86,6,6.93,5,7,5,4,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,5,5,5,5,5,None,,0
EMP-752,Male,24,0,0,,High School,0,3.5,0.0,6,1.0,250,30,214,113.88,30,2840.0,113.88,0,10.43,642,29,Manager,Operations,Rio de Janeiro,0.82,6,6.75,5,7,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,None,,0
EMP-753,Female,42,3,2,8.0,Bachelor,0,11.4,0.0,2,1.0,250,30,218,418.77,117,5560.0,1355.53,0,7.53,423,-7,Assistant,Sales,Curitiba,0.92,7,7.46,5,7,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Personal,5.0,1
EMP-754,Female,41,0,0,,High School,0,14.2,0.0,3,1.0,250,30,217,132.17,29,2990.0,132.17,0,7.53,730,12,Specialist,Sales,Belo Horizonte,0.91,6,6.53,5,6,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,4,Better Offer,5.0,1
EMP-755,Female,40,2,1,3.0,High School,1,0.3,0.0,3,1.0,250,30,217,165.95,24,2880.0,165.95,0,12.74,444,34,Specialist,Operations,Sao Paulo,0.76,7,7.2,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,5,5,5,5,4,Dissatisfaction,3.0,1
EMP-756,Male,29,0,0,,Bachelor,0,11.5,0.0,8,1.0,250,30,212,665.62,132,5730.0,1438.28,0,12.5,462,31,Specialist,IT,Remote,0.84,7,7.11,5,7,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-757,Female,26,1,0,7.0,High School,0,7.8,0.0,7,1.0,250,30,213,225.0,19,2640.0,225.0,0,13.05,591,-39,Director,Marketing,Sao Paulo,0.92,7,7.23,5,8,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,Better Offer,5.0,1
EMP-758,Female,59,3,0,32.0,High School,0,7.1,0.592665728832445,10,1.0,250,30,210,954.63,147,5530.0,3304.06,0,10.46,577,-7,Specialist,Marketing,Rio de Janeiro,0.83,5,5.43,4,4,3,3,5,5,4,5,4,4,5,5,4,5,5,5,5,5,5,5,4,5,3,4,5,4,4,4,4,4,5,5,5,5,5,Better Offer,4.0,1
EMP-759,Female,27,2,2,3.0,Master,0,1.3,0.0,2,0.75,187,22,163,378.42,66,3817.5,1170.94,0,11.37,687,11,Manager,HR,Rio de Janeiro,0.62,7,7.08,5,7,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,Personal,5.0,1
EMP-760,Female,33,0,0,,High School,1,8.4,0.0,5,1.0,250,30,215,0.0,5,2430.0,0.0,0,10.2,527,7,Specialist,Marketing,Belo Horizonte,0.88,9,8.78,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-761,Female,30,3,2,9.0,Master,0,8.0,0.0,2,1.0,250,30,218,72.47,19,4180.0,72.47,0,9.3,518,13,Analyst,HR,Sao Paulo,0.66,6,6.09,4,5,5,5,4,3,5,5,4,5,5,5,5,5,5,5,4,4,5,4,5,5,5,4,4,5,5,5,5,5,5,5,5,4,5,Personal,5.0,1
EMP-762,Female,40,3,1,19.0,PhD,0,1.9,0.0,7,1.0,250,30,213,780.31,246,10320.0,3826.35,0,7.47,516,64,Specialist,HR,Belo Horizonte,0.46,9,8.92,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-763,Other,27,3,2,7.0,Bachelor,0,23.2,0.0,2,1.0,250,30,218,774.39,81,4690.0,2588.32,0,12.0,459,123,Analyst,Marketing,Sao Paulo,0.54,9,8.97,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-764,Female,41,2,1,7.0,High School,0,4.9,0.0,5,1.0,250,30,215,654.47,50,3410.0,654.47,0,7.46,610,-33,Specialist,Marketing,Rio de Janeiro,0.84,7,7.01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-765,Male,26,1,1,1.0,High School,0,19.1,0.0,6,1.0,250,30,214,422.97,96,4180.0,827.34,1,8.51,486,0,Analyst,Legal,Rio de Janeiro,0.75,8,8.47,5,6,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,None,,0
EMP-766,Male,49,0,0,,High School,0,2.5,0.0,3,1.0,250,30,217,626.98,101,4510.0,950.63,0,7.04,683,-49,Manager,Operations,Curitiba,0.82,5,6.14,5,4,5,3,4,3,5,5,5,5,4,5,5,4,5,5,4,5,4,4,5,5,5,5,3,5,5,4,5,5,4,5,5,5,4,Retirement,5.0,1
EMP-767,Male,26,3,2,0.0,High School,0,1.9,0.0,9,1.0,250,30,211,0.0,8,2420.0,0.0,0,11.44,521,44,Analyst,Finance,Rio de Janeiro,0.77,6,6.75,5,7,4,5,5,5,3,5,5,5,4,5,3,4,3,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,3,5,5,4,Dissatisfaction,4.0,1
EMP-768,Female,34,3,2,16.0,High School,0,56.8,0.0,8,1.0,250,30,212,0.0,8,2500.0,0.0,0,13.16,506,165,Assistant,Legal,Remote,0.52,5,5.94,5,9,2,5,3,4,4,4,3,5,4,4,5,4,5,4,5,5,5,4,5,5,5,5,5,4,4,4,4,5,5,4,5,4,5,Personal,4.0,1
EMP-769,Male,47,0,0,,Bachelor,0,5.5,0.0,6,1.0,250,30,214,215.28,33,3930.0,215.28,0,11.32,385,93,Analyst,HR,Rio de Janeiro,0.22,6,5.83,5,5,5,5,5,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,3,5,5,5,5,4,Better Offer,4.0,1
EMP-770,Female,36,1,0,4.0,Master,0,6.8,0.0,3,1.0,250,30,217,303.58,44,4740.0,303.58,0,7.39,498,90,Specialist,Legal,Sao Paulo,0.91,6,6.39,4,9,4,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,Better Offer,5.0,1
EMP-771,Female,30,0,0,,High School,1,11.8,0.0,6,1.0,250,30,214,780.53,125,4800.0,1560.25,0,13.44,420,-8,Manager,Sales,Sao Paulo,0.83,8,8.24,5,9,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-772,Female,22,0,0,,High School,0,33.0,0.0,4,1.0,250,30,216,462.06,29,2800.0,462.06,0,8.96,351,48,Manager,Finance,Rio de Janeiro,0.59,3,2.71,3,3,3,5,5,2,4,5,3,3,4,2,2,1,4,5,4,4,2,4,4,3,4,5,4,3,3,4,4,3,5,3,4,3,5,Better Offer,3.0,1
EMP-773,Male,52,1,0,26.0,High School,0,1.7,0.0,10,1.0,250,30,210,0.0,5,2620.0,0.0,0,9.96,545,2,Specialist,Operations,Rio de Janeiro,0.73,9,8.93,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-774,Male,18,0,0,,No Degree,0,2.4,0.0,2,1.0,250,30,218,0.0,0,2180.0,0.0,0,9.91,486,55,Analyst,IT,Rio de Janeiro,0.76,7,7.07,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-775,Male,31,0,0,,Master,0,16.5,0.0,1,1.0,250,30,219,24.71,73,5270.0,887.29,0,11.73,454,-1,Analyst,Legal,Sao Paulo,0.73,6,6.42,5,4,5,4,5,4,5,5,5,4,5,5,5,4,4,5,5,5,5,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,Better Offer,4.0,1
EMP-776,Female,42,0,0,,Bachelor,0,3.5,0.0,6,1.0,250,30,214,777.76,55,4320.0,777.76,0,7.33,688,-30,Specialist,Legal,Belo Horizonte,0.59,8,7.98,5,10,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-777,Male,38,3,0,20.0,High School,0,2.0,0.0,3,0.75,187,22,162,245.62,57,2640.0,245.62,0,9.48,521,-39,Specialist,Finance,Curitiba,0.57,5,6.15,5,6,5,4,5,5,4,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,5,5,5,5,4,5,Retirement,5.0,1
EMP-778,Male,58,4,0,7.0,Bachelor,0,4.2,0.1726576869277525,6,1.0,250,30,214,116.8,44,4260.0,116.8,0,8.72,448,51,Manager,HR,Sao Paulo,0.73,6,6.61,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,4,None,,0
EMP-779,Female,22,0,0,,High School,0,6.1,0.0,5,1.0,250,30,215,346.89,16,2540.0,346.89,0,7.91,270,57,Analyst,Sales,Sao Paulo,0.96,8,8.64,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Stress,5.0,1
EMP-780,Male,18,0,0,,Bachelor,0,7.7,0.0,5,1.0,250,30,215,0.0,0,2980.0,0.0,0,7.94,550,81,Specialist,HR,Sao Paulo,0.9,8,8.53,5,7,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-781,Male,33,5,4,13.0,High School,0,7.2,0.0,4,1.0,250,30,216,371.73,21,2750.0,371.73,0,11.74,581,-4,Intern,IT,Rio de Janeiro,0.49,7,7.85,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-782,Female,35,3,1,11.0,Master,0,3.4,0.0,3,1.0,250,30,217,178.75,18,4210.0,178.75,0,11.29,498,40,Specialist,Operations,Sao Paulo,0.64,6,6.92,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,Dissatisfaction,5.0,1
EMP-783,Female,31,0,0,,High School,0,7.5,0.0,3,1.0,250,30,217,496.63,156,5430.0,2208.77,0,13.69,639,5,Assistant,Marketing,Curitiba,0.92,4,4.67,5,4,4,4,4,4,5,5,5,4,5,4,3,5,4,5,4,4,5,3,5,5,4,4,5,3,4,5,3,4,4,4,3,4,4,Better Offer,3.0,1
EMP-784,Female,33,1,0,1.0,High School,0,14.5,0.0,6,1.0,250,30,214,662.73,53,3390.0,662.73,0,13.07,425,30,Manager,HR,Sao Paulo,0.89,5,6.17,5,5,4,5,5,3,5,4,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,4,4,4,5,5,4,Stress,4.0,1
EMP-785,Male,45,0,0,,PhD,0,13.3,0.0,6,1.0,250,30,214,0.0,11,5670.0,0.0,0,13.46,640,19,Specialist,Legal,Remote,0.76,6,7.04,5,7,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,Retirement,5.0,1
EMP-786,Male,50,3,0,19.0,High School,0,2.8,0.0,7,1.0,250,30,213,566.05,94,4380.0,2154.56,0,9.54,592,-8,Specialist,Marketing,Sao Paulo,0.7,6,6.83,5,6,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,4,5,None,,0
EMP-787,Female,46,0,0,,Bachelor,0,38.9,0.0,7,1.0,250,30,213,628.21,142,6100.0,1747.32,0,10.43,419,-99,Specialist,Marketing,Sao Paulo,0.82,8,8.11,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-788,Male,21,0,0,,High School,0,14.0,0.0,5,1.0,250,30,215,90.66,36,2930.0,90.66,0,8.64,357,31,Director,Finance,Sao Paulo,0.9,7,6.97,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,Dissatisfaction,5.0,1
EMP-789,Female,52,1,0,20.0,High School,0,11.8,0.0,4,1.0,250,30,216,292.92,40,3320.0,292.92,0,9.19,491,36,Analyst,Legal,Curitiba,0.6,6,6.11,5,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,Dissatisfaction,3.0,1
EMP-790,Female,50,0,0,,Master,0,4.9,0.0,6,1.0,250,30,214,474.34,17,4340.0,474.34,0,11.44,438,-25,Analyst,Operations,Belo Horizonte,0.8,5,5.45,4,4,3,5,5,3,4,5,5,5,3,5,4,5,4,5,4,5,4,4,5,5,3,4,5,5,5,4,5,5,4,5,5,3,4,Better Offer,2.0,1
EMP-791,Female,27,2,2,1.0,Bachelor,0,22.3,0.0,4,1.0,250,30,216,109.03,17,3410.0,109.03,0,11.17,363,42,Analyst,HR,Sao Paulo,0.9,6,6.93,5,7,4,4,5,5,5,5,3,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-792,Male,36,2,0,4.0,High School,0,11.7,0.0,4,1.0,250,30,216,0.0,7,2500.0,0.0,0,13.56,415,50,Analyst,IT,Sao Paulo,0.77,8,8.4,5,8,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-793,Female,35,1,0,17.0,PhD,0,3.2,0.0,7,1.0,250,30,213,148.14,29,5930.0,148.14,0,12.78,583,42,Assistant,Finance,Rio de Janeiro,0.52,6,6.88,4,8,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,None,,0
EMP-794,Male,32,0,0,,Bachelor,0,2.4,0.0,2,1.0,250,30,218,460.54,27,3660.0,460.54,0,12.6,585,6,Intern,HR,Sao Paulo,0.59,7,7.96,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Better Offer,5.0,1
EMP-795,Male,37,1,0,18.0,Master,0,16.5,0.0,5,1.0,250,30,215,835.73,84,5550.0,371.41,0,8.44,543,15,Specialist,IT,Rio de Janeiro,0.92,6,6.81,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,None,,0
EMP-796,Female,38,2,1,14.0,High School,0,42.9,0.0,8,1.0,250,30,212,199.43,80,3980.0,1664.42,0,10.18,603,47,Specialist,Operations,Rio de Janeiro,0.93,8,8.43,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-797,Female,35,3,3,5.0,High School,0,10.2,0.0,2,1.0,250,30,218,302.52,22,2790.0,302.52,0,9.47,485,118,Analyst,Marketing,Curitiba,0.42,5,5.83,4,5,4,5,5,4,5,5,4,5,5,5,5,5,4,3,5,5,5,5,5,4,5,4,4,5,4,4,5,5,5,5,5,5,5,Retirement,5.0,1
EMP-798,Female,40,0,0,,Bachelor,0,11.1,0.0,10,0.5,125,15,100,92.65,72,2320.0,675.94,0,13.45,507,98,Specialist,Legal,Rio de Janeiro,0.76,6,7.07,5,8,5,5,5,5,5,5,3,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-799,Male,52,0,0,,High School,0,9.9,0.0,6,1.0,250,30,214,0.0,10,2720.0,0.0,0,10.64,412,13,Specialist,Operations,Sao Paulo,0.53,4,3.95,3,3,5,5,5,3,4,3,5,5,5,4,3,5,5,3,4,5,4,4,3,3,4,3,3,4,3,4,5,4,4,5,5,5,2,Retirement,2.0,1
EMP-800,Female,43,3,3,15.0,High School,0,12.7,0.0,4,1.0,250,30,216,385.91,64,3710.0,983.57,0,10.17,538,-2,Analyst,Finance,Sao Paulo,0.72,5,5.55,5,3,4,5,5,4,5,3,4,5,4,4,5,5,4,5,4,5,4,4,5,5,5,5,4,5,4,5,5,5,5,4,5,4,4,Better Offer,4.0,1
EMP-801,Female,37,2,1,18.0,Master,0,7.8,0.0,6,1.0,250,30,214,331.28,19,4250.0,331.28,0,13.07,376,76,Assistant,HR,Rio de Janeiro,0.78,8,8.86,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-802,Male,48,0,0,,Bachelor,0,12.0,0.0,3,1.0,250,30,217,0.0,4,3360.0,0.0,0,7.93,377,18,Analyst,IT,Belo Horizonte,0.61,8,8.01,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,None,,0
EMP-803,Male,45,3,2,2.0,Bachelor,0,2.8,0.0,2,1.0,250,30,218,518.11,93,5110.0,1468.21,0,13.03,530,-36,Manager,Sales,Sao Paulo,0.66,8,8.21,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-804,Female,27,1,1,1.0,High School,0,15.1,0.0,5,0.75,187,22,160,108.91,32,2182.5,108.91,0,8.88,532,115,Specialist,Finance,Sao Paulo,0.63,7,7.63,5,8,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-805,Female,45,1,1,10.0,Master,0,11.0,0.0,4,1.0,250,30,216,96.47,183,7610.0,3475.02,0,8.19,518,-39,Intern,IT,Sao Paulo,0.95,7,7.92,5,8,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Dissatisfaction,4.0,1
EMP-806,Male,42,2,1,4.0,High School,0,3.5,0.0,10,1.0,250,30,210,166.97,23,2880.0,166.97,0,10.83,616,114,Analyst,Operations,Sao Paulo,0.79,5,6.18,5,6,3,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,Stress,3.0,1
EMP-807,Female,48,2,2,25.0,Bachelor,0,3.9,0.0,4,1.0,250,30,216,387.44,21,3700.0,387.44,0,10.96,423,68,Specialist,Operations,Remote,0.45,7,8.11,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-808,Female,35,0,0,,High School,0,1.0,0.0,6,1.0,250,30,214,0.0,10,2550.0,0.0,0,10.29,458,86,Analyst,IT,Sao Paulo,0.54,5,5.6,5,4,5,5,4,5,5,5,4,3,3,5,4,4,4,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,4,5,5,4,None,,0
EMP-809,Male,18,0,0,,Master,0,3.6,0.0,7,1.0,250,30,213,0.0,0,3680.0,0.0,0,7.96,336,27,Specialist,Sales,Sao Paulo,0.56,5,5.92,5,4,5,5,5,5,5,3,5,5,5,5,5,3,4,5,5,3,4,3,4,5,5,5,5,5,4,5,5,4,4,5,5,5,4,Better Offer,4.0,1
EMP-810,Male,50,1,0,29.0,High School,0,4.0,0.0,1,1.0,250,30,219,588.29,150,5500.0,2627.5,0,9.99,571,0,Assistant,Legal,Sao Paulo,0.88,6,6.9,5,6,4,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,4,5,4,5,5,5,4,5,5,5,5,5,None,,0
EMP-811,Male,48,3,1,17.0,Bachelor,0,17.0,0.0,10,1.0,250,30,210,676.0,27,3820.0,676.0,0,10.27,496,14,Specialist,HR,Belo Horizonte,0.27,7,7.13,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,None,,0
EMP-812,Male,47,1,0,5.0,High School,0,2.3,0.0,5,1.0,250,30,215,269.35,24,2950.0,269.35,0,13.12,741,-15,Analyst,HR,Rio de Janeiro,0.52,5,5.97,5,4,4,5,5,5,4,5,5,5,4,3,5,5,3,5,5,5,5,4,5,5,3,5,4,5,5,5,5,5,5,5,5,4,5,Dissatisfaction,5.0,1
EMP-813,Male,58,2,0,16.0,High School,0,2.4,0.40452719470765636,5,1.0,250,30,215,471.04,13,2840.0,471.04,0,9.99,611,-26,Analyst,Marketing,Sao Paulo,0.94,4,4.92,4,1,5,4,5,4,3,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,5,5,5,3,4,4,5,5,5,4,4,4,Stress,2.0,1
EMP-814,Male,38,2,1,10.0,High School,0,2.2,0.0,3,1.0,250,30,217,1057.64,87,4120.0,1306.2,0,12.6,547,36,Manager,Operations,Sao Paulo,0.55,6,6.36,5,7,5,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,5,None,,0
EMP-815,Male,42,1,0,11.0,High School,0,3.1,0.0,9,0.5,125,15,101,0.0,5,1260.0,0.0,0,7.89,536,1,Director,Legal,Sao Paulo,0.91,5,5.62,2,4,4,5,5,5,5,5,4,4,5,2,5,5,5,5,5,4,4,4,3,5,5,5,5,4,5,5,5,5,5,5,5,5,4,Dissatisfaction,3.0,1
